config total_drives failed_disks affected_racks dl_prob
(10+2)(17+3) 57600 46 11 0.0001522127445091461708322208743460103829223657652119874278870267297522042429948704160527058903471086
(10+2)(17+3) 57600 46 12 0.0000718408280089706486691112734657863638377112776662878237448069575724303093764461068094254828589599
(10+2)(17+3) 57600 46 13 0.0000347936246275213442451926509755777321089038909999341538258981878911106005787019522376211561908864
(10+2)(17+3) 57600 46 14 0.0000171914032253327192580884994868811782667054472973945343205858473614768228111347564332669777579586
(10+2)(17+3) 57600 46 15 0.0000086226770713230811593220535624532274349630320170302266218781379293592993859097170245852945495109
(10+2)(17+3) 57600 46 16 0.0000043712476634757928393360620641433180262116229793969235707381159953307977140270431340962689852175
(10+2)(17+3) 57600 46 17 0.0000022311101984067836493874930765337744636978291334545366985456652098640683005662228838923974612942
(10+2)(17+3) 57600 46 18 0.0000011424985304919709550343664426548734445841182535904869172853854409125351011144054100375498029991
(10+2)(17+3) 57600 46 19 5.850222386239457077603777512618957178621013622612661775276334736619082496442142551824753512660E-7
(10+2)(17+3) 57600 46 20 2.985976827662619628237462216675104255832774715912470613144271217170264763730164967865633093940E-7
(10+2)(17+3) 57600 46 21 1.514344278609625106329511545918565540870978692491376049245388002598662175320604021614294611801E-7
(10+2)(17+3) 57600 46 22 7.60651492371497521269320012195035187769702354837610486526465674272815418818814783829236032849E-8
(10+2)(17+3) 57600 46 23 3.77137128458513372601844373968254411908498001932613123985057551055257818067776504214255337199E-8
(10+2)(17+3) 57600 46 24 1.83899188955331809902237595098706071602035287677862997198381520705243004015376827208402551031E-8
(10+2)(17+3) 57600 46 25 8.7835994633201185034920872953479582434616464932752955441100119505805361683679340022042379857E-9
(10+2)(17+3) 57600 46 26 4.0905885509649861287477069188596806250672991702860516423934653196647976464563105776867107155E-9
(10+2)(17+3) 57600 46 27 1.8475781480547751323710029672542290934211104446040982204607053188172421914025860745658273711E-9
(10+2)(17+3) 57600 46 28 8.041945096109435692764066686957662367364273289088536962300144528824908216836411225140970784E-10
(10+2)(17+3) 57600 46 29 3.347199166421903712886499357145078490178078274088158224564674270330180136102488609178161051E-10
(10+2)(17+3) 57600 46 30 1.319214545073307750464031435072285242841914158906363469138931439947073666120482015056406499E-10
(10+2)(17+3) 57600 46 31 4.86129784368874375798316906727901765944754622980741151700893341093998687113732513607202457E-11
(10+2)(17+3) 57600 46 32 1.64656040660322166985305746675551083173072301395286874907747699074700476074517349770516990E-11
(10+2)(17+3) 57600 46 33 5.0043492013455911570105141937460034160088056388996586918933758920536325960037703939598339E-12
(10+2)(17+3) 57600 46 34 1.3165088191149390840392540593051585533801389962730991208263325874376734225505378245828780E-12
(10+2)(17+3) 57600 46 35 2.826412509870211557863509400269143572914182344399635900274045396410197662264906461328562E-13
(10+2)(17+3) 57600 46 36 4.43147038735971620275691672201123336201832291986895496862007374119714728156416401851611E-14
(10+2)(17+3) 57600 46 37 3.8364206545461493882236808356178270182433598102556798163575489925477371167132909700074E-15
(10+2)(17+3) 57600 46 38 0
(10+2)(17+3) 57600 46 39 0
(10+2)(17+3) 57600 46 40 0
(10+2)(17+3) 57600 46 41 0
(10+2)(17+3) 57600 46 42 0
(10+2)(17+3) 57600 46 43 0
(10+2)(17+3) 57600 46 44 0
(10+2)(17+3) 57600 46 45 0
(10+2)(17+3) 57600 46 46 0
(10+2)(17+3) 57600 47 1 0
(10+2)(17+3) 57600 47 2 0
(10+2)(17+3) 57600 47 3 0.2930580327881313051981767314835363228514351751438370738258997070266294635464368850512773247384048549
(10+2)(17+3) 57600 47 4 0.1265681448075486919275161302419520346298773110285479358326393483038130535491606343561143658182155172
(10+2)(17+3) 57600 47 5 0.0446688974004518650214364969191956802886188067823741566823767937405942841012174235679222571929146419
(10+2)(17+3) 57600 47 6 0.0157853832568177878591333019556056615684904123623291336096440644380526366917247839441195812707901918
(10+2)(17+3) 57600 47 7 0.0058918909352718341194599362428095884138769329166949035334143331506381260019211472137914392966438835
(10+2)(17+3) 57600 47 8 0.0023426448874121396592980742989019005226500422829164479735298830579786881442117739455243362216188581
(10+2)(17+3) 57600 47 9 0.0009870812159516702439613095744413049212131611058514828988351678421132991759762367278364076433981434
(10+2)(17+3) 57600 47 10 0.0004369638157358991903286281539310103368511699712899075970463076139423149766518221900343509490343117
(10+2)(17+3) 57600 47 11 0.0002014721328192164933854871685257443885850454230591739835213286579747993902274515993455221527623072
(10+2)(17+3) 57600 47 12 0.0000960062864383730058551202308727952524489067385884408426034939283760565323050249917697695286663913
(10+2)(17+3) 57600 47 13 0.0000469691991293881282991211909761228336119241491170518185388905624879792037803979138701784957263652
(10+2)(17+3) 57600 47 14 0.0000234582884426976382466005929783476519004305268748068907052149526498104583711697006922611366188164
(10+2)(17+3) 57600 47 15 0.0000119025658247956535503947730522690993177355120449843241945108695325436785077370077565684688719745
(10+2)(17+3) 57600 47 16 0.0000061095914231940800882222270996975093260678732017727929809810632339009739330096220906798520504600
(10+2)(17+3) 57600 47 17 0.0000031607176620381492032880262019899744807732986814642751961121192419232908959465134707750242463177
(10+2)(17+3) 57600 47 18 0.0000016424351620519054458427035875907124824129753022785008281532186778277917335956337471422166781039
(10+2)(17+3) 57600 47 19 8.545780719368407839768148574407811435624856053022979408432177799572115561776188791499495049447E-7
(10+2)(17+3) 57600 47 20 4.438866711720454601404150673430044533677923365452846402487664674242330112657563955312275725816E-7
(10+2)(17+3) 57600 47 21 2.294943950551486725695380526325330941082479354638708940059841063817533345720896639690276041809E-7
(10+2)(17+3) 57600 47 22 1.177514487047352096235351877699958107124500032454050387730061218137030665845579729327036942467E-7
(10+2)(17+3) 57600 47 23 5.97758327898850146313792592383761550434517982651287142958006796742837659420049638787032745283E-8
(10+2)(17+3) 57600 47 24 2.99253777423303980920129137781003974353406276085587336328008435754783681796090737796563207674E-8
(10+2)(17+3) 57600 47 25 1.47222016861937445568764562526967057032995031998673140573661548584645325183968470231215055684E-8
(10+2)(17+3) 57600 47 26 7.0894455726046345767561382230220343000953346278883239607428454671009219675408531246829347298E-9
(10+2)(17+3) 57600 47 27 3.3266118547432638765706691595250651050698281611034153582517195161363041059664771948236710069E-9
(10+2)(17+3) 57600 47 28 1.5130588312035182715529103392521097551046047064746408109899078864933298396049686623834909558E-9
(10+2)(17+3) 57600 47 29 6.628828745463942441912585755222396913194303742744064431670448360172574810080978598046874807E-10
(10+2)(17+3) 57600 47 30 2.775800998278504903559624461674927684749468653654136669223658698255386516983785848494152650E-10
(10+2)(17+3) 57600 47 31 1.100223720241823462722246483204324887153759043951824561032996233665504160292119730254949134E-10
(10+2)(17+3) 57600 47 32 4.07587774666797738309420649252927748607904246295185546194834670873031456201776418013552302E-11
(10+2)(17+3) 57600 47 33 1.38742391880651648527873254495603904123336899673854292087606508607932742010952778681734536E-11
(10+2)(17+3) 57600 47 34 4.2365647534438557922268337468969222367678837018568477133175747592866144024736393742927015E-12
(10+2)(17+3) 57600 47 35 1.1194591534894723226031150589242562532613979442975166148176810727006680160276616235242884E-12
(10+2)(17+3) 57600 47 36 2.413413938757779916436064435471446321888444707698602219020217915987998878053246307431955E-13
(10+2)(17+3) 57600 47 37 3.79890458273147790136940099319557882077922946763179103193973980042507508136109800342438E-14
(10+2)(17+3) 57600 47 38 3.3011209358718441609812609205949507429697523074911948173904438226528889067016005446392E-15
(10+2)(17+3) 57600 47 39 0
(10+2)(17+3) 57600 47 40 0
(10+2)(17+3) 57600 47 41 0
(10+2)(17+3) 57600 47 42 0
(10+2)(17+3) 57600 47 43 0
(10+2)(17+3) 57600 47 44 0
(10+2)(17+3) 57600 47 45 0
(10+2)(17+3) 57600 47 46 0
(10+2)(17+3) 57600 47 47 0
(10+2)(17+3) 57600 48 1 0
(10+2)(17+3) 57600 48 2 0
(10+2)(17+3) 57600 48 3 0.3295453244144823013873556584311217542036042778150720481265669391245051941592264944820464717398728564
(10+2)(17+3) 57600 48 4 0.1492827449648374204422502798703564117221387767643598944468909775992121563060994818938241957839043413
(10+2)(17+3) 57600 48 5 0.0544085108137693110378279433010582009844459017591512243340810876928311670784539335901625546797368491
(10+2)(17+3) 57600 48 6 0.0196302099760417362171834685967480099739736734525985683718898985419572058499886926281812210121477182
(10+2)(17+3) 57600 48 7 0.0074335749907657929246679457754064246422880719465174375167030998677893417594750521998897706534336569
(10+2)(17+3) 57600 48 8 0.0029889094539206255910269840110688091152857968496649443381542043438826493920158605370519525169026835
(10+2)(17+3) 57600 48 9 0.0012715757195095921785412296516721810138730427984187407750907559075458691384095420246457810901454548
(10+2)(17+3) 57600 48 10 0.0005679899533572804222945876065657126805662879044689520502881120260758452662120361531782407146759570
(10+2)(17+3) 57600 48 11 0.0002642217200852406796324312223981607935715097839842445477038897944925848869967245484737873484898621
(10+2)(17+3) 57600 48 12 0.0001270581007139030377013484714930022118001897708719556020725788008421832926062284201464706605187980
(10+2)(17+3) 57600 48 13 0.0000627546593082342830808904831356040771652118232829910189623659009111568243688222175913047454378724
(10+2)(17+3) 57600 48 14 0.0000316596096450411008828471103752749941889618469537676620623097207875193705781129331921237568399393
(10+2)(17+3) 57600 48 15 0.0000162377494280252622725079437880254442824695737375205560647598906726928808068666590507346817103968
(10+2)(17+3) 57600 48 16 0.0000084318305818948342168521932744118899603888926575088792417143676956394127882559727525287792695839
(10+2)(17+3) 57600 48 17 0.0000044168989321449353274774780699015116444517157513476804653721781161943363980818006256902145223142
(10+2)(17+3) 57600 48 18 0.0000023264431640207961915884464785324079771372074684965879906096835887541674547392471150936350856730
(10+2)(17+3) 57600 48 19 0.0000012283950490515643285538968219508110734446756015458683404413492225217950313963259683734666928890
(10+2)(17+3) 57600 48 20 6.483634377667385924135656227234704137347439614249664594555116656220274693378686427132294599657E-7
(10+2)(17+3) 57600 48 21 3.411434009136798752613799060607477771011610414571405528410711502871883747841099148348900266139E-7
(10+2)(17+3) 57600 48 22 1.784448015908080867384255984071158908353289961762436353739939841972687043948323479274962126599E-7
(10+2)(17+3) 57600 48 23 9.25350160839612974995922146571887848408208399499810557032178073417232547387223938587240474041E-8
(10+2)(17+3) 57600 48 24 4.74323372305942955936580107878788483261981240198307365065654872175102153943667273126592517371E-8
(10+2)(17+3) 57600 48 25 2.39578959139806794588790823364647994264183249011499202804340668350744138785780438340015455672E-8
(10+2)(17+3) 57600 48 26 1.18832483195418326946441102983735387741620651180243776823603041244726529187748559320442642508E-8
(10+2)(17+3) 57600 48 27 5.7657654035462193084082474450729715658912077985215483863426674830994641458480508958783320653E-9
(10+2)(17+3) 57600 48 28 2.7245100213227407856649268425764320695098041293583061455210596727953717758936816888937290196E-9
(10+2)(17+3) 57600 48 29 1.2472945047547155714770824318247803512041427369112167781844861913580575575657763699701538945E-9
(10+2)(17+3) 57600 48 30 5.497745911390318317464851296106947727173800744596678616956494084983672544007835495412760278E-10
(10+2)(17+3) 57600 48 31 2.315250734045480573047650584931152024602453375668978746770880281732021094926869654349120295E-10
(10+2)(17+3) 57600 48 32 9.22564198686097864581204307973018995887588763227211019882615155120786964528365302315462104E-11
(10+2)(17+3) 57600 48 33 3.43479988114208264915220747059243094656213236186690782658080636908939366326159769173602573E-11
(10+2)(17+3) 57600 48 34 1.17469715470226382858490620901133629728733004178084137218499865339445139579139532938422246E-11
(10+2)(17+3) 57600 48 35 3.6028833113120676078542583967838327119385086240579934719497929046943880562482152390464569E-12
(10+2)(17+3) 57600 48 36 9.559990363595041769286728772200606532482253953874944995983424632494264432081220152431631E-13
(10+2)(17+3) 57600 48 37 2.069169528275087996324600769523478804352638053538108641978355226321233335727335723945929E-13
(10+2)(17+3) 57600 48 38 3.26924803541072187117654531919053445521507606484324110593763964959507464996817018940431E-14
(10+2)(17+3) 57600 48 39 2.8509752537423836128473694432953562878443270578656713508401743241373192278915050967401E-15
(10+2)(17+3) 57600 48 40 0
(10+2)(17+3) 57600 48 41 0
(10+2)(17+3) 57600 48 42 0
(10+2)(17+3) 57600 48 43 0
(10+2)(17+3) 57600 48 44 0
(10+2)(17+3) 57600 48 45 0
(10+2)(17+3) 57600 48 46 0
(10+2)(17+3) 57600 48 47 0
(10+2)(17+3) 57600 48 48 0
(10+2)(17+3) 57600 49 1 0
(10+2)(17+3) 57600 49 2 0
(10+2)(17+3) 57600 49 3 0.3671550937647638717065667572260342200664525540700826357322912226220835532237209745534642260195747523
(10+2)(17+3) 57600 49 4 0.1744028394404547671149075422803416035732777010098585762708388239809294369056149214002907835589595008
(10+2)(17+3) 57600 49 5 0.0656872907724724687805744623335744784452030691334984216798288502496714118526222662663095850145557793
(10+2)(17+3) 57600 49 6 0.0242089380627617300798512569003550952958329635624835250426101988702318824715405716277736416998365120
(10+2)(17+3) 57600 49 7 0.0093033279208112410856016276030000637471300487988383248026953198790294378338907139349058744651316655
(10+2)(17+3) 57600 49 8 0.0037830282076943773923239107970179886088148891073881824236331922284000931515441651829699019073247160
(10+2)(17+3) 57600 49 9 0.0016248115881337904368617593948900392035410582777923798722762603514581974869507490866153034763743789
(10+2)(17+3) 57600 49 10 0.0007321538863337280740315394703517847025231487865163239440245431380944008571024735662017038874452071
(10+2)(17+3) 57600 49 11 0.0003435091447009779930027469939498775299487313080820752293160099209844395491147640997137080906397548
(10+2)(17+3) 57600 49 12 0.0001666217144953080602805293990267855288430431037974022829011515572789803411818854188389495350917951
(10+2)(17+3) 57600 49 13 0.0000830383953214269524083627207781097661917181749471829908043492347038276731212441795644856525238275
(10+2)(17+3) 57600 49 14 0.0000422914141792719793883023749715769419778412676507431257344406017803034349707468159866704297361467
(10+2)(17+3) 57600 49 15 0.0000219102822980140010990546286124219135689982006681307599734396220088184872738306422262686948489845
(10+2)(17+3) 57600 49 16 0.0000115007759963418830664082602455932480102545110296359277265289913019990116007977975303821675300763
(10+2)(17+3) 57600 49 17 0.0000060947821034649583130063034319220581926924508839067997911723135788639309073316389332390830627954
(10+2)(17+3) 57600 49 18 0.0000032506313969472674133034884661498180815401520074008124841644736415277441376804696734035169081148
(10+2)(17+3) 57600 49 19 0.0000017397967009337742750176534937416660099546257795011378594640028615200405622077211199406498004072
(10+2)(17+3) 57600 49 20 9.319085168700348309211502731252137978707399199207726608039566770860436687141889642622902869557E-7
(10+2)(17+3) 57600 49 21 4.982682431922753412352536732083902681428623736911165618408828545180132587598611989174591468291E-7
(10+2)(17+3) 57600 49 22 2.652521903725664775191002896535283087186550088644055291814078497892251888422838844177114114985E-7
(10+2)(17+3) 57600 49 23 1.402307481220001467337919072348811877826976063017787693194359237223516387013745373603734747515E-7
(10+2)(17+3) 57600 49 24 7.34281847627862554819745749089902200735386611073581145695066021372680173890450855975310556087E-8
(10+2)(17+3) 57600 49 25 3.79750784480119807552655857142255499610969966988180467883816474461439357125082933223654434316E-8
(10+2)(17+3) 57600 49 26 1.93389385367196912387222680059654143454162344520483666215403384709864569285689015838919764052E-8
(10+2)(17+3) 57600 49 27 9.6651150232223551487761810111190222170081453527877422583294582433254963776290760640006381587E-9
(10+2)(17+3) 57600 49 28 4.7225359666000536645186562400605683776563633710024907319966859983229056633763263950427393869E-9
(10+2)(17+3) 57600 49 29 2.2461452284929278463022026351431342146513544823623615723630364573343570439823070726619149843E-9
(10+2)(17+3) 57600 49 30 1.0345624392939803282851498129566862545408054417815818933699311691684853182757288841175232474E-9
(10+2)(17+3) 57600 49 31 4.586033996082267349501876276146184131545722739073969943519791883769729063597076834123819321E-10
(10+2)(17+3) 57600 49 32 1.941597120720661709913627139621225744074228124830424610579443787049445703906924820547479369E-10
(10+2)(17+3) 57600 49 33 7.77543240258056777208561965806584211766307828640162393839696034612263258727700241612666659E-11
(10+2)(17+3) 57600 49 34 2.90849036766593535086270257918663856238609753178902284315902779143799304461927737266192521E-11
(10+2)(17+3) 57600 49 35 9.9910967928452752448717927372506169481004706108931764241195269014833112754006314641916592E-12
(10+2)(17+3) 57600 49 36 3.0771697220052010413564814256378638737041466316803957176153493831991010267500721028472665E-12
(10+2)(17+3) 57600 49 37 8.197372006113974254056494741748019408527941240433888202074997717915215256186796962328346E-13
(10+2)(17+3) 57600 49 38 1.780898361628564714043622406802602488212278698443143509469198196675082517163163941630107E-13
(10+2)(17+3) 57600 49 39 2.82379969606317846686463425866995656627723395236709765518705286164326002676358294471386E-14
(10+2)(17+3) 57600 49 40 2.4708473320350116890943540584302728933530942421488317580509652002696845016423601348753E-15
(10+2)(17+3) 57600 49 41 0
(10+2)(17+3) 57600 49 42 0
(10+2)(17+3) 57600 49 43 0
(10+2)(17+3) 57600 49 44 0
(10+2)(17+3) 57600 49 45 0
(10+2)(17+3) 57600 49 46 0
(10+2)(17+3) 57600 49 47 0
(10+2)(17+3) 57600 49 48 0
(10+2)(17+3) 57600 49 49 0
(10+2)(17+3) 57600 50 1 0
(10+2)(17+3) 57600 50 2 0
(10+2)(17+3) 57600 50 3 0.4054869585905617260983650435930225331343082868922019969628944283003678264678187272692252709675877156
(10+2)(17+3) 57600 50 4 0.2018799133059110523630411493808187275134930153608988987629884555762202141318132563501857050776817317
(10+2)(17+3) 57600 50 5 0.0786262433283304094545325402054400173788862436362126568965696739373058076689014048218928096859791841
(10+2)(17+3) 57600 50 6 0.0296162717010117726112374150342781242652648846754812882828088713536379048181898151326071207848630283
(10+2)(17+3) 57600 50 7 0.0115534298524985069062823501964700214874626262140006065468867070999328353104834038794861300363503199
(10+2)(17+3) 57600 50 8 0.0047515608191820052667808835330162672248265933641989237805232082482497934227026786725266973178180364
(10+2)(17+3) 57600 50 9 0.0020601630001059303357132667485634117080454753382125070073139578743250643846583864446958264531071726
(10+2)(17+3) 57600 50 10 0.0009363013737624865668874433726095868602547093294492690395472609351949675549646180282535513934526730
(10+2)(17+3) 57600 50 11 0.0004429246649820080793020612418493243965176357343290401429601130367282473889443849081098602955269357
(10+2)(17+3) 57600 50 12 0.0002166284713735796937895321235791077792585412150597069386430183019464806049408538906006722858664333
(10+2)(17+3) 57600 50 13 0.0001088843430318024699067316250558656853642883950721260903632861857019221172747049273456309831124997
(10+2)(17+3) 57600 50 14 0.0000559523088122218376744919007014867591877551647070966676258257840477612841693851640394651405040573
(10+2)(17+3) 57600 50 15 0.0000292631398944637480403369032889498875949421945198109193152618043486711022268795642327759131231771
(10+2)(17+3) 57600 50 16 0.0000155159617907411796233057576965264362143593167641874676012734973496626118217228699172137768380509
(10+2)(17+3) 57600 50 17 0.0000083119125959239958212943379940877979190585091136015255625333060060933907238970264480003909160540
(10+2)(17+3) 57600 50 18 0.0000044849369794471275715763362939659221760295353321459109935691366369186249565046417211136978382496
(10+2)(17+3) 57600 50 19 0.0000024307082356028337428166913576928559047426825429944444478909812165573358691396189424351943884560
(10+2)(17+3) 57600 50 20 0.0000013197869857091017928953181337445340792901655430838994294206803216291075206821985430156136531307
(10+2)(17+3) 57600 50 21 7.161411019265502327371340824109301004371433669637833092070875192738858945230677097487270860710E-7
(10+2)(17+3) 57600 50 22 3.874142289375581252981825255770843090674483136088379341115512317838473462022371243878979364389E-7
(10+2)(17+3) 57600 50 23 2.084479031318290038883289376565861259695545115732720347323549922932951093356640091740177935104E-7
(10+2)(17+3) 57600 50 24 1.112774303738085110030513110243519363147712639738242296796520043802429074531209245861845381245E-7
(10+2)(17+3) 57600 50 25 5.87896904446046377307979183141344006741194282716469239981367003457188169026567549562418205693E-8
(10+2)(17+3) 57600 50 26 3.06551270715307704515597579132570192995693267925489832597491276499107521181919794867923257457E-8
(10+2)(17+3) 57600 50 27 1.57300630565342712045615265088972356241693619099209156900976836294636816204622850753275181631E-8
(10+2)(17+3) 57600 50 28 7.9169172965032578467206621317009501142046361891166672591683305928827497434783293009682772328E-9
(10+2)(17+3) 57600 50 29 3.8936744770936422528774770236416400619418503541090504103073842264118400109376927326620452702E-9
(10+2)(17+3) 57600 50 30 1.8632197213611812192195399848548029399955928532634692428804954808773703960265284619991635845E-9
(10+2)(17+3) 57600 50 31 8.630797766888596842098786708272253642172191770384734016585422116832936511216768532578627408E-10
(10+2)(17+3) 57600 50 32 3.846295208083849538243097784213075897645126991257891775830098529590977331224007362386258086E-10
(10+2)(17+3) 57600 50 33 1.636566071600784449491181772180687498534689827879960424741946355958197037815150901311451800E-10
(10+2)(17+3) 57600 50 34 6.58474649590942227329357944860471750003505740984746404726624008656443790246718485443605312E-11
(10+2)(17+3) 57600 50 35 2.47402860858971979448333136595820285951150202974070631705847875498960133980755720850442330E-11
(10+2)(17+3) 57600 50 36 8.5342523965755818113553316000420935180487306567519130178571833319431524875456439416506641E-12
(10+2)(17+3) 57600 50 37 2.6388862140502790188664302496339842384725174300803976121859005184127715955053176363588576E-12
(10+2)(17+3) 57600 50 38 7.056193063197636543919035830880111288310748943217153022130401313378561813458993666247061E-13
(10+2)(17+3) 57600 50 39 1.538432395975706527488347607666051317569652616138044852797140195091396867567776606529832E-13
(10+2)(17+3) 57600 50 40 2.44759719193527698620453566869412420542521919792547743487175926788495241843166702119078E-14
(10+2)(17+3) 57600 50 41 2.1485617167908156955208802841322287068349647435123886008702470271368228682446956509462E-15
(10+2)(17+3) 57600 50 42 0
(10+2)(17+3) 57600 50 43 0
(10+2)(17+3) 57600 50 44 0
(10+2)(17+3) 57600 50 45 0
(10+2)(17+3) 57600 50 46 0
(10+2)(17+3) 57600 50 47 0
(10+2)(17+3) 57600 50 48 0
(10+2)(17+3) 57600 50 49 0
(10+2)(17+3) 57600 50 50 0
(10+2)(17+3) 57600 51 1 0
(10+2)(17+3) 57600 51 2 0
(10+2)(17+3) 57600 51 3 0.4441346471972053868866123697192726014825179664680229483880126994160524106358253110755316586561070090
(10+2)(17+3) 57600 51 4 0.2316120409282022801683244622961102363520278722267714422723247150598465987900846563976583565993340276
(10+2)(17+3) 57600 51 5 0.0933332718677158753520516695308462053552138518072470458920977672464615288967385579488528475737780595
(10+2)(17+3) 57600 51 6 0.0359502656590087784311320019775258287316858561795246095256846068285580949360010558110528561341286590
(10+2)(17+3) 57600 51 7 0.0142409400898604826565039350154910068034102465203689164711467159873524391187869656457407718304051233
(10+2)(17+3) 57600 51 8 0.0059243312911760530267300880026687072025311549376148735340249205856363464068212453297379619492527266
(10+2)(17+3) 57600 51 9 0.0025929231905362569649762893436182271496886930816484428010520303002570731227317862582922775235158362
(10+2)(17+3) 57600 51 10 0.0011883626701469020596740981686509111249659107624190591995604402498779363265457728539333808515251294
(10+2)(17+3) 57600 51 11 0.0005666697409080988094061336588562293008510011187456576837708376609846069105093788987535754244262363
(10+2)(17+3) 57600 51 12 0.0002793580179710341081017649467263248303616615889395184811820526751867985885474749887668301506148323
(10+2)(17+3) 57600 51 13 0.0001415581083485933036372385021459450232517701515335309716947639614816112023152207363154149711692476
(10+2)(17+3) 57600 51 14 0.0000733596534250941516754961142724157728333559482894750105269695954006825008374387525687082186073628
(10+2)(17+3) 57600 51 15 0.0000387103569607866962597480479266209953200075242744620149350562118118196093656683644243773693954776
(10+2)(17+3) 57600 51 16 0.0000207200630209393979497034367157813781343528144402082800115645243715668762030156090493982768463341
(10+2)(17+3) 57600 51 17 0.0000112123598339841404933066552032829405542680251176599254445760510034390916167677350746636270161212
(10+2)(17+3) 57600 51 18 0.0000061157793768385907183809234050674568592026575262443165151293354693731447287501181777130242744671
(10+2)(17+3) 57600 51 19 0.0000033533868224138826211780450842832154550805933022596529930125779082955997751714057824968787432990
(10+2)(17+3) 57600 51 20 0.0000018437847639775563442109083835131358822301472497954756673724683931913006888546253181820543562405
(10+2)(17+3) 57600 51 21 0.0000010141701309461876282928822925174891093787905979993174490866489918040343510834896803316400217197
(10+2)(17+3) 57600 51 22 5.568031227787033402633768470932664081061733551979578485356874067695961757445837603379472276400E-7
(10+2)(17+3) 57600 51 23 3.044480261954742003015556138135853750193871531295166796538219091474873889773471752164103417841E-7
(10+2)(17+3) 57600 51 24 1.654123701524726768625931480773979375360904720543928660841236700591546382283077647180093035922E-7
(10+2)(17+3) 57600 51 25 8.90961398097876578510595299871960877940788974839207427736251722196953504410997793137116765505E-8
(10+2)(17+3) 57600 51 26 4.74597111855330503738062195388878164383374186695831299923201569719915833111543640320276087061E-8
(10+2)(17+3) 57600 51 27 2.49359424034907664145729250847171625511888770826566583473141857787023992717448530319814444917E-8
(10+2)(17+3) 57600 51 28 1.28857318778041054724981425214865335199608050362502209665509354842900367084461513483421927676E-8
(10+2)(17+3) 57600 51 29 6.5279096834991726938140043111262100116278478226586366000964956008754272911791299441725112726E-9
(10+2)(17+3) 57600 51 30 3.2301531963376677967248595611323636995492136573009217727600719096474712202786569143990061198E-9
(10+2)(17+3) 57600 51 31 1.5545283090717066026808241242512457271070628787510537520440797858171265715617351242891129229E-9
(10+2)(17+3) 57600 51 32 7.239344806017951493057499469110120765408926612482393944874171955184731832013286431647408026E-10
(10+2)(17+3) 57600 51 33 3.242367725359624178739509486655428092700451085962679660319579976839427795356845711676118901E-10
(10+2)(17+3) 57600 51 34 1.386101964019995475802465447166554019318750598577190746227298376762955319938951634461947740E-10
(10+2)(17+3) 57600 51 35 5.60176452972950429972979487675060795333035756419449635562944537313872501816865350572711022E-11
(10+2)(17+3) 57600 51 36 2.11352322769496344966014093763192516709389885220925901559041182791216254905324337364450789E-11
(10+2)(17+3) 57600 51 37 7.3195725582413754936366739523470194439432928100199276811888103306593357650354678697504951E-12
(10+2)(17+3) 57600 51 38 2.2717906111137112974074052154821307763838782590642867358285260651616248277612737797577849E-12
(10+2)(17+3) 57600 51 39 6.096241423061685623372680100936475647853275917599886753654855982019306234248107437139417E-13
(10+2)(17+3) 57600 51 40 1.333635986206065238053029047175722043902268947518116546166512642816416700511237817444857E-13
(10+2)(17+3) 57600 51 41 2.12860432745691159466216869307188521418504894827241686031813210704553621840342382515278E-14
(10+2)(17+3) 57600 51 42 1.8742739882972420939125616625981479028055782880926839511080604567111962528605489562264E-15
(10+2)(17+3) 57600 51 43 0
(10+2)(17+3) 57600 51 44 0
(10+2)(17+3) 57600 51 45 0
(10+2)(17+3) 57600 51 46 0
(10+2)(17+3) 57600 51 47 0
(10+2)(17+3) 57600 51 48 0
(10+2)(17+3) 57600 51 49 0
(10+2)(17+3) 57600 51 50 0
(10+2)(17+3) 57600 51 51 0
(10+2)(17+3) 57600 52 1 0
(10+2)(17+3) 57600 52 2 0
(10+2)(17+3) 57600 52 3 0.4827001800649401478124221884496273349700391568039065111472647017873142687998881467613341429570740426
(10+2)(17+3) 57600 52 4 0.2634435155562996043845947846615514036500847675836438552698408689910592064905717240169376845294518355
(10+2)(17+3) 57600 52 5 0.1098987588610074957945203406446695733137221703032830380968724950080005438128762361187043975014489339
(10+2)(17+3) 57600 52 6 0.0433107364380716469365697579815214404242907339382651709706814177608487041547344744336946081449580667
(10+2)(17+3) 57600 52 7 0.0174274790202239963843539794848108814181978809325587344999940106809959342006029927618260629786271694
(10+2)(17+3) 57600 52 8 0.0073345524955060305533433865983770889365570638138750772472028775978105716845521507057737577872325758
(10+2)(17+3) 57600 52 9 0.0032404540129321214714336358964959902984098314513601920227924723687377526258891459783694835969538545
(10+2)(17+3) 57600 52 10 0.0014974632176875024285393934676818323841132322794086184672362752059573512005851880440000740966924840
(10+2)(17+3) 57600 52 11 0.0007196296072216117231415605251687398836114329129225216210345380346459579103853952515358052926102340
(10+2)(17+3) 57600 52 12 0.0003574840641361449730519440700168505967880084028484269428515167508412350703468721363914209290325825
(10+2)(17+3) 57600 52 13 0.0001825555504801420534903112473326159739953182884637773362339667719375079581249321411763694483212233
(10+2)(17+3) 57600 52 14 0.0000953674668255381468752008619179435206854802430127093235878420003451366122353791025635276027247452
(10+2)(17+3) 57600 52 15 0.0000507483355237055857098683298767145360044905852205917189354582810386284049763958980335634915104537
(10+2)(17+3) 57600 52 16 0.0000274061084844576874766919249545937573589425392810479603363181638583584438067827543771732691417596
